parcelid,xcoord_p,ycoord_p,long,lat,sqft_p,taz_p,lutype_p,hh_p,stugrd_p,stuhgh_p,stuuni_p,empedu_p,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,emptot_p,parkdy_p,parkhr_p,ppricdyp,pprichrp
192,1800084,718481,-86.5716019,36.3058014,69992,2289,1,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1795633,720950,-86.5867004,36.3125,69108,2289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1796108,719144,-86.5850983,36.3074989,262415,2289,1,21.89,0,0,0,0,0,0,0.8,0,0,4.01,0,2.09,6.9,0,0,0,0
195,1797953,721827,-86.5789032,36.3148994,265331,2289,1,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,1798211,722986,-86.5780029,36.3181,34745,2289,1,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,1794975,721836,-86.5889969,36.3148994,16340,2289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1796728,718687,-86.5830002,36.3063011,222249,2289,1,21.89,0,0,0,0,0,0,0.8,0,0,0,0,0.52,1.32,0,0,0,0
199,1796695,722055,-86.5830994,36.3154984,1645534,2289,1,25.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1797833,722777,-86.5792999,36.3175011,39145,2289,1,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,1798041,719807,-86.5784988,36.3093987,2536469,2289,1,50.35,0,0,0,0,0,0,0,49.56,0,0,0,0.52,50.08,0,0,0,0
202,1798011,722882,-86.5786972,36.3177986,84178,2289,1,9.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1795207,721795,-86.5882034,36.3148003,160088,2289,1,18.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1799469,718724,-86.5737,36.3064003,7423,2289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1795806,720989,-86.5860977,36.3125992,248518,2289,1,59.1,0,0,0,0,0,0,0,0,0,1.34,0,0.52,1.86,0,0,0,0
206,1802123,721596,-86.5646973,36.3143997,439787,2283,1,7.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,1801931,720950,-86.5653,36.3125992,1359881,2283,1,24.08,0,0,0,0,0,0,0.02,0,0,1.98,0,0.03,2.02,0,0,0,0
208,1801242,722272,-86.5677032,36.3162003,840783,2283,1,16.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,1800058,722999,-86.571701,36.3181992,219049,2283,1,16.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1798420,723084,-86.577301,36.3184013,73832,2283,1,9.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,1798957,722610,-86.5755005,36.3171005,158647,2283,1,33.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1801027,721739,-86.5683975,36.3147011,916943,2283,1,18.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,1800569,720453,-86.5663986,36.3157997,11420385,2283,1,383.47,0,0,0,0,40.82,0.54,2.26,20.53,124.82,17.12,1.62,3.52,211.22,0,0,0,0
214,1800420,721428,-86.5705032,36.3139,1054196,2283,1,20.51,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0.02,0,0,0,0
215,1800205,726776,-86.5712967,36.3286018,4776058,2220,1,10.05,0,0,0,2.22,2.88,2.22,0,2.22,13.34,2.88,4.45,0,30.23,0,0,0,0
216,1800375,727388,-86.5708008,36.3302002,325198,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,1802174,726971,-86.5645981,36.3291016,271900,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,1795485,727135,-86.5873032,36.3294983,6288873,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,1794235,728066,-86.5915985,36.3320007,420491,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,1795850,728036,-86.5860977,36.3320007,313964,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,1796076,726259,-86.5852966,36.3270988,2292697,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,1797804,727565,-86.5794983,36.3306999,198421,2220,1,10.05,0,0,0,2.22,2.88,2.22,0,2.22,13.34,2.88,4.45,0,30.23,0,0,0,0
223,1800029,725526,-86.5718994,36.3250999,110608,2297,1,7.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,1799055,725863,-86.5752029,36.3260002,892413,2297,1,30.76,0,0,0,0,0,0,0,12.91,4.3,0,2.87,3.9,23.98,0,0,0,0
225,1800346,724767,-86.5708008,36.323101,6887,2297,1,0,0,0,0,0,0,0,0,0,1.43,0,0,0.28,1.71,0,0,0,0
226,1797806,724971,-86.5793991,36.3236008,7215278,2297,1,36.71,0,0,0,0,0,0,0,2.87,1.43,0,86.07,17.54,107.92,0,0,0,0
227,1803699,726825,-86.5595016,36.3288002,22382,2297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,1799049,725582,-86.5752029,36.3252983,29912,2297,1,2.98,0,0,0,0,0,0,0,1.43,2.87,0,0,0.84,5.14,0,0,0,0
229,1800141,725796,-86.5715027,36.325901,91167,2297,1,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,1799578,726064,-86.5734024,36.3265991,137241,2297,1,3.97,0,0,0,0,0,0,0,2.87,2.87,0,0,1.11,6.85,0,0,0,0
231,1803637,726771,-86.5597,36.3286018,47643,2297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,1803216,726535,-86.5610962,36.3279991,305534,2297,1,0,0,0,0,0,0,0,0,0,0,38.61,12.91,7.52,59.04,0,0,0,0
233,1801020,725650,-86.5684967,36.3255005,2624691,2297,1,67.48,0,0,0,0,0,0,0,50.21,11.48,0,2.87,12.53,77.08,0,0,0,0
234,1802412,725315,-86.563797,36.3246002,19256,2284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,1801156,724413,-86.5680008,36.3221016,18961,2284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,1802605,722656,-86.5631027,36.3172989,2327490,2284,1,42.7,0,0,0,0,0,0,0.04,0,30.03,0,0,0,30.07,0,0,0,0
237,1801475,723339,-86.5669022,36.3190994,2264890,2284,1,23.83,0,0,0,0,23.89,0,0.31,0,10.01,0,0,0,34.21,0,0,0,0
238,1801991,724620,-86.5652008,36.3227005,1228480,2284,1,0,0,0,0,0,16.25,0,0.21,0,0,0.96,0,0,17.42,0,0,0,0
239,1801269,724865,-86.5677032,36.3232994,1107171,2284,1,0,0,0,0,50.05,1.91,0,1.28,170.19,720.79,0,70.08,0,1014.3,0,0,0,0
240,1800720,724280,-86.5695038,36.321701,16357,2284,1,0,0,0,0,0,0,0,0.02,0,10.01,0,0,0,10.03,0,0,0,0
241,1800276,724165,-86.5709991,36.3213997,679061,2284,1,0,0,0,0,0,0,0,0.05,0,40.04,0,0,0,40.09,0,0,0,0
242,1800400,724517,-86.5706024,36.3223991,11105,2284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,1805662,725840,-86.552803,36.3260994,336900,2285,1,12.01,0,0,0,0,0,0,0.07,0,0,0,6.2,5.33,11.6,0,0,0,0
244,1802802,725184,-86.5625,36.3241997,129551,2285,1,6.47,0,0,0,0,0,0,0.03,6.2,0,0,0,0,6.23,0,0,0,0
245,1806468,725202,-86.5500031,36.3242989,653071,2285,1,31.41,0,0,0,0,0,0,0.31,0,49.6,0,6.2,0,56.11,0,0,0,0
246,1803360,724755,-86.5606995,36.3235016,64339,2285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,1802761,725489,-86.5625992,36.3250999,677248,2285,1,20.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,1806376,724496,-86.5506973,36.323101,713604,2285,1,27.71,0,0,0,0,0,0,0.14,0,24.8,0,0,0,24.94,0,0,0,0
249,1803776,725581,-86.5591965,36.3252983,115317,2285,1,12.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,1803159,724702,-86.560997,36.3237,221737,2285,1,12.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,1805358,726931,-86.5534973,36.3296013,158506,2285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,1805478,727236,-86.5533981,36.3298988,694657,2285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1804860,727259,-86.5554962,36.3300018,570438,2285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1803139,723740,-86.5613022,36.3203011,285387,2285,1,12.93,0,0,0,0,0,0,0.03,6.2,0,0,0,0,6.23,0,0,0,0
255,1804055,724029,-86.558197,36.3210983,13765,2285,1,2.77,0,0,0,0,0,0,0.03,0,0,5.27,0,0,5.31,0,0,0,0
256,1803050,725111,-86.5615997,36.3240013,272907,2285,1,18.47,0,0,0,0,0,0,7.13,0,0,0,0,0,7.13,0,0,0,0
257,1806428,726316,-86.5502014,36.3274002,792131,2285,1,24.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,1804675,725274,-86.5560989,36.324501,9409815,2285,1,188.44,0,0,0,0,0,0,0.51,31,0,52.73,0,0,84.25,0,0,0,0
259,1807603,725656,-86.5462036,36.3255997,3907351,2285,1,70.2,575,0,0,0,0,0,1.12,0,198.41,0,6.2,0,205.73,0,0,0,0
260,1803285,723840,-86.5607986,36.3205986,15830,2285,1,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,1809065,726010,-86.5411987,36.3265991,391762,2279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,1812701,717291,-86.5287018,36.3027,30763102,2279,1,353.71,0,0,0,0,0.53,0,0.4,0,0.96,0,0,7.1,8.99,0,0,0,0
263,1809751,725597,-86.5389023,36.3255005,1037043,2279,1,22.98,0,0,0,0,0,0,0.08,0,0.48,0,0,0,0.56,0,0,0,0
264,1811606,724254,-86.5326004,36.3218002,4454752,2279,1,84.28,0,0,0,0,0,0,0.24,0,0,0,0.48,0,0.72,0,0,0,0
265,1813540,718627,-86.5259018,36.3064003,606515,2279,1,21.71,0,0,0,0,0,0,3.21,0,0,0,19.26,0,22.47,0,0,0,0
266,1813296,721961,-86.5268021,36.3154984,1069890,2279,1,22.98,0,0,0,0,0,0,0.16,0,0.96,0,0,0,1.12,0,0,0,0
267,1808706,725541,-86.5423965,36.3252983,680656,2279,1,3.83,0,0,0,0,0,0,0.48,0,0,3.16,0,0,3.64,0,0,0,0
268,1810106,724845,-86.5376968,36.3233986,311153,2279,1,5.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,1809820,724245,-86.5385971,36.3218002,238327,2279,1,10.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,1812294,719031,-86.530098,36.3074989,144870,2279,1,25.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,1810634,725674,-86.5358963,36.3256989,1190287,2279,1,26.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,1806703,728043,-86.5493011,36.3320999,11185,2281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,1807956,726860,-86.5449982,36.3288994,337036,2281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,1811370,730830,-86.5335007,36.339901,2454485,2281,1,0,0,0,0,0,0,0,0,17.77,39.98,4.94,26.66,52.11,141.46,0,0,0,0
275,1811151,727928,-86.5342026,36.3319016,16754890,2281,1,181.66,0,0,0,0,0,0,0,8.89,4.44,0,0,7.44,20.77,0,0,0,0
276,1810423,729377,-86.5366974,36.3358994,36289,2281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,1806876,728214,-86.5486984,36.3325996,20728,2281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,1810245,728629,-86.5373001,36.3338013,9985,2281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,1813283,732163,-86.5270004,36.3436012,1724215,2281,1,0,0,0,0,0,0,0,0,44.43,8.89,2.79,0,31.02,87.12,0,0,0,0
280,1806795,728175,-86.5490036,36.3325005,19123,2281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,1806753,728271,-86.5491028,36.3328018,51977,2281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,1813648,729100,-86.5257034,36.3352013,5565,2281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,1808071,727220,-86.5446014,36.3298988,743719,2281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,1810759,726641,-86.5354996,36.3283997,1275506,2281,1,12.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,1806866,727900,-86.5486984,36.3317986,13354,2281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,1812497,731757,-86.5298004,36.3424988,27406,2281,1,0,0,0,0,0,0,0,0,0,0,0.43,0,2.48,2.91,0,0,0,0
287,1813268,730429,-86.5270004,36.3387985,4120445,2281,1,42.04,0,0,0,0,0,0,0,4.44,0,0,0,1.24,5.68,0,0,0,0
288,1808499,728995,-86.5431976,36.3348007,3468342,2281,1,490.94,0,0,0,0,0,0,0,0,119.95,0,0,33.5,153.45,0,0,0,0
289,1810232,729938,-86.5373001,36.3373985,61597,2281,1,0,0,0,0,0,0,0,0,0,4.44,0,0,1.24,5.68,0,0,0,0
290,1818608,723080,-86.5087967,36.3186989,1618757,2277,1,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,1815960,732419,-86.5178986,36.3442993,7731880,2277,1,2.16,0,0,0,13.97,4.92,13.97,0,13.97,83.83,0.07,27.94,10.66,169.35,0,0,0,0
292,1816744,729955,-86.5151978,36.3376007,523312,2277,1,14.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,1816822,730542,-86.5149994,36.3391991,132037,2277,1,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,1816133,730745,-86.5173035,36.3396988,268101,2277,1,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,1816159,721670,-86.5170975,36.3148003,2311089,2277,1,17.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,1816407,722987,-86.5162964,36.3184013,202094,2277,1,6.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,1818097,726689,-86.5105972,36.3286018,4995010,2277,1,12.96,0,0,0,0.59,0,0.59,47.74,0.59,3.54,0,1.18,5.33,59.56,0,0,0,0
298,1814631,725201,-86.5223007,36.324501,16301047,2277,1,45.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,1815928,724143,-86.5178986,36.3216019,1043064,2277,1,6.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,1816922,722644,-86.5145035,36.3175011,635963,2277,1,22.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1817126,723212,-86.5138016,36.3190002,356541,2277,1,11.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1815568,730914,-86.5192032,36.3401985,201193,2277,1,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,1816511,727179,-86.5159988,36.3298988,19003386,2277,1,93.97,0,0,0,0.79,0.15,0.79,0,0.79,4.72,0,1.57,5.33,14.14,0,0,0,0
304,1820570,722078,-86.5020981,36.3160019,665445,2276,1,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,1815113,714649,-86.5205002,36.2955017,20004218,2276,1,40.8,0,0,0,0,25.82,0,3.05,0,7.32,0,0,3.55,39.74,0,0,0,0
306,1820393,722990,-86.5027008,36.3185005,956757,2276,1,16.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,1820660,722567,-86.5018005,36.3172989,635777,2276,1,17.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,1820376,721132,-86.5027008,36.3134003,6608882,2276,1,109.85,0,0,0,0,0,0,4.62,0,0,0,0,2.37,6.99,0,0,0,0
309,1818510,718639,-86.5090027,36.3064995,431074,2276,1,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,1815627,719432,-86.5187988,36.3086014,756939,2276,1,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,1814824,719711,-86.5215988,36.3093987,12009,2276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1815673,718539,-86.5140991,36.3107986,11536280,2276,1,143.33,0,0,0,0,0,0,6.65,0,0,0,7.32,4.74,18.71,0,0,0,0
313,1806680,728423,-86.5494003,36.3331985,122165,2219,1,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,1804449,728105,-86.5569,36.3322983,421607,2219,1,0,0,0,0,0,0,0,16.11,0,0,0,18.51,21.13,55.76,0,0,0,0
315,1804578,729117,-86.5565033,36.3350983,7646477,2219,1,0,0,0,0,0,0,0,9.87,11.11,66.64,5.31,11.11,42.27,146.3,0,0,0,0
316,1803208,726994,-86.5610962,36.3292007,47578,2219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,1803099,726909,-86.5615005,36.3289986,28371,2219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,1803041,726972,-86.5616989,36.3292007,42960,2219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,1805872,727845,-86.5521011,36.3316002,470916,2219,1,2.08,0,0,0,0,0,0,0,0,0,0,7.4,0,7.4,0,0,0,0
320,1805824,728546,-86.5522995,36.3334999,796006,2219,1,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,1806599,728870,-86.5496979,36.3344002,441196,2219,1,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,1802911,726794,-86.5621033,36.328701,146027,2219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,1803682,727357,-86.5595016,36.3302002,1129895,2219,1,1.04,0,0,0,0,0,0,90.67,0,0,0,0,10.57,101.24,0,0,0,0
324,1807425,729485,-86.5468979,36.3361015,556565,2221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,1806931,729066,-86.5485001,36.3349991,32411,2221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,1807334,730055,-86.5472031,36.3376999,839747,2221,1,0.04,0,0,0,0,0,0,0,0,0.03,0.04,0,0,0.07,0,0,0,0
327,1808225,732803,-86.5441971,36.3451996,9769632,2221,1,0.68,0,0,0,0,0,0,0,0.01,0.5,0.12,0.09,0,0.72,0,0,0,0
328,1810124,730939,-86.5376968,36.3401985,3896096,2282,1,15.95,0,0,0,2.9,2.16,2.9,11.43,2.9,17.42,2.16,5.81,0,47.69,0,0,0,0
329,1810399,733127,-86.5367966,36.346199,10651017,2282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,1813109,732838,-86.5276031,36.3454018,370508,2282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,1808535,730318,-86.5430984,36.3384018,120412,2282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,1815936,737008,-86.5180969,36.3568993,21770624,2108,1,35.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,1813924,734920,-86.5249023,36.3512001,759142,2108,1,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,1819061,739287,-86.5074997,36.3632011,422312,2108,1,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,1818501,738155,-86.5093994,36.3600998,311323,2108,1,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,1813082,736478,-86.5278015,36.3554001,2128807,2108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,1813593,733900,-86.526001,36.3483009,61986,2108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,1818613,736044,-86.5090027,36.3543015,1426322,2108,1,0,0,0,0,0,9.89,0,5.72,0,0,9.89,66.63,0,92.12,0,0,0,0
339,1817629,736789,-86.5123978,36.3563004,232867,2108,1,22.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,1816820,739961,-86.5151978,36.3650017,5017052,2108,1,10.31,0,0,0,0,7.91,0,4.57,0,0,7.91,53.3,0,73.7,0,0,0,0
341,1818472,739041,-86.5094986,36.3624992,51543,2108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,1817202,737536,-86.5138016,36.3583984,133731,2108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,1818043,736806,-86.5109024,36.3563995,32741,2108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,1818741,737386,-86.5085983,36.3580017,303800,2108,1,338.7,0,0,0,0,5.93,0,3.43,0,0,5.93,39.98,0,55.27,0,0,0,0
345,1819144,737566,-86.5072021,36.3585014,1856549,2108,1,11.78,0,0,0,0,15.82,0,9.15,0,0,15.82,106.61,0,147.39,0,0,0,0
346,1818074,737311,-86.5108032,36.3577995,75354,2108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,1812121,737020,-86.5310974,36.3568993,136631,2108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,1817493,737521,-86.5128021,36.3582993,155667,2108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,1818106,738043,-86.5106964,36.3597984,260453,2108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,1817686,736336,-86.5121002,36.3554001,137735,2108,1,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,1819651,736502,-86.5055008,36.3555984,334702,2108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,1815556,740272,-86.5195007,36.3658981,506742,2108,1,0,0,0,0,0,1.98,0,1.14,0,13.33,1.98,0,0,18.42,0,0,0,0
353,1813450,735082,-86.5264969,36.3516006,411391,2108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,1817675,736528,-86.5121994,36.3555984,32766,2108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,1816617,739618,-86.5158005,36.3641014,103534,2108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,1818281,737378,-86.5101013,36.3580017,218857,2108,1,8.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,1814078,734200,-86.5243988,36.3492012,460669,2108,1,10.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,1812703,738045,-86.5290985,36.3596992,2058002,2108,1,0,0,0,0,0,1.98,0,1.14,0,0,1.98,0,26.67,31.77,0,0,0,0
359,1821248,725062,-86.4999008,36.3241997,14239822,2278,1,52.43,0,0,0,0,0.35,0,0.95,0,0,0.35,25.11,6.22,32.98,0,0,0,0
360,1817136,728872,-86.5139008,36.3345985,493368,2278,1,16.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,1818061,728364,-86.5106964,36.3331985,765405,2278,1,20.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,1818308,729361,-86.509903,36.3358994,702492,2278,1,26.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,1819137,729285,-86.507103,36.335701,320551,2278,1,10.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,1817642,729868,-86.5121994,36.3372993,413591,2278,1,12.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,1822777,727182,-86.4946976,36.3300018,4657816,2278,1,52.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,1819238,729898,-86.5067978,36.3373985,273780,2278,1,8.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,1820978,728239,-86.5008011,36.332901,533921,2278,1,7.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,1823039,728228,-86.4937973,36.332901,5301997,2278,1,112.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,1817211,729875,-86.5136032,36.3372993,390627,2278,1,15.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,1818177,728847,-86.5103989,36.3344994,853871,2278,1,30.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,1818451,730042,-86.5093994,36.3377991,1001856,2278,1,31.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,1817290,730476,-86.5133972,36.3390007,93622,2278,1,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,1822197,729236,-86.4966965,36.335701,54751,2278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,1819044,728280,-86.5074005,36.3330002,322300,2278,1,11.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,1824325,725157,-86.4894028,36.324501,7552503,2278,1,62.66,0,0,0,0,0.12,0,0,0,0,0.12,0,6.22,6.45,0,0,0,0
376,1825520,726165,-86.4853973,36.327301,942201,2278,1,8.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,1819606,730827,-86.5055008,36.3400002,15387132,2278,1,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,1823430,737624,-86.4926987,36.3586998,5149323,2110,1,69.31,0,0,0,0,65.4,0,0.65,70.98,88.72,162.36,17.74,56.7,462.56,0,0,0,0
379,1824674,739294,-86.4885025,36.3633003,134168,2110,1,16.31,0,0,0,0,6.77,0,0.03,0,0,11.28,0,2.5,20.57,0,0,0,0
380,1822260,735181,-86.4965973,36.3520012,3650095,2110,1,47.57,0,0,0,0,0,0,0,0,5.91,0,0,0.14,6.06,0,0,0,0
381,1824312,738622,-86.4897003,36.3614998,349127,2110,1,31.26,0,0,0,0,0,0,0.01,5.91,0,6.77,0,0.56,13.24,0,0,0,0
382,1822656,732908,-86.4943008,36.3434982,4353918,2110,1,31.26,0,0,0,0,0,0,0,0,11.83,0,0,0.42,12.25,0,0,0,0
383,1823484,735425,-86.4924011,36.3526993,3761475,2110,1,27.18,0,0,0,0,0,0,0.04,65.06,17.74,20.3,0,3.2,106.34,0,0,0,0
384,1824270,739284,-86.4897995,36.3633003,76034,2110,1,19.03,0,0,0,0,0,0,0,0,5.91,0,0,0.42,6.34,0,0,0,0
385,1821194,737201,-86.5002975,36.3574982,134675,2110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,1821512,737022,-86.4991989,36.3569984,75258,2110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
